"Day";"DateTime";"IdRFID";"unitLabel";"eventDuration";"reinforce1value";"reinforce1Account";"outFuncLabel";"outLabel";"SystemMsg";"MsgValue1";"IdLabel";"Cage";"Discard";"Stage";"Substage";"Group"
1;2021-07-28 21:00:17;"0416D4F855";"CondMod9";258;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:00:28;"0416D4F855";"CondMod9";2046;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:00:32;"0416D4F855";"CondMod9";1656;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:01:08;"0416D4F855";"CondMod9";11195;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:08:35;"0416D4F855";"CondMod9";4345;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:08:43;"0416D4F855";"CondMod9";5385;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:09:15;"0416D4F855";"CondMod10";1599;78;78;"out2Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:10:07;"0416D4F855";"CondMod10";1534;78;78;"out2Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:11:32;"0416D4F855";"CondMod9";3598;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:16:14;"0416D4F855";"CondMod9";2653;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:17:29;"0416D4F855";"CondMod9";3537;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:17:35;"0416D4F855";"CondMod9";5896;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:17:42;"0416D4F855";"CondMod9";1586;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:18:02;"0416D4F855";"CondMod9";50;NA;NA;"";"";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:18:39;"0416D4F855";"CondMod9";9500;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:23:50;"0416D4F855";"CondMod9";2811;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:24:41;"0416D4F855";"CondMod9";1810;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:24:57;"0416D4F855";"CondMod9";2365;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 21:25:30;"0416D4F855";"CondMod9";1176;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
